id_cliente;genero;jubilado;casado;hijos;meses_antiguedad;servicio_telefonico;multiples_lineas;servicio_internet;tipo_servicio_internet;antivirus_web;copia_seguridad;antivirus_dispositivo;soporte_tecnico;tv_streaming;peliculas_streaming;contrato;factura_papel;metodo_pago;monto_abono;monto_total;abandono
0475-RIJEP;Hombre;0;0;0;43;1;1;1;2;0;1;0;0;0;0;1;1;Cheque electronico;7785;336585;1
1260-TTRXI;Hombre;0;0;0;4;1;0;1;1;0;0;0;0;0;1;1;0;Cheque electronico;543;1953;1
3719-TDVQB;Mujer;1;1;0;54;1;0;0;0;2;2;2;2;2;2;3;1;Cheque papel;1895;10311;0
6328-ZPBGN;Mujer;1;0;0;11;1;1;1;2;0;0;0;0;1;1;1;1;Transferencia bancaria automatica;9515;99765;1
0201-MIBOL;Mujer;1;0;0;66;1;1;1;2;1;0;0;0;1;1;3;1;Transferencia bancaria automatica;1024;647185;0
4937-QPZPO;Hombre;0;1;1;61;1;1;1;2;0;0;1;0;1;1;2;1;Cheque electronico;999;624135;0
2925-VDZHY;Hombre;0;1;1;72;1;1;1;1;1;1;1;1;1;1;3;0;Debito automatico;887;650135;0
6981-TDRFT;Hombre;0;1;1;44;0;2;1;1;0;0;1;1;1;1;2;1;Cheque electronico;543;23171;0
3413-CSSTH;Hombre;0;0;0;41;1;1;1;1;0;0;1;0;0;0;1;1;Transferencia bancaria automatica;557;223755;0
8033-VCZGH;Hombre;0;1;0;50;1;1;1;2;1;0;1;0;1;1;2;1;Cheque electronico;10395;52313;0
4789-KWMXN;Hombre;0;1;0;47;1;1;1;2;1;0;1;1;1;1;2;1;Debito automatico;11085;52758;1
0224-NIJLP;Hombre;0;1;1;8;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;2015;1655;0
7542-CYDDM;Hombre;0;0;0;18;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2005;3585;0
4718-WXBGI;Hombre;0;1;1;72;1;1;1;1;1;1;1;1;1;1;3;1;Debito automatico;9195;66149;0
2867-UIMSS;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;0;1;1;0;Cheque electronico;805;805;1
8495-PRWFH;Mujer;1;0;0;42;1;1;1;1;0;0;1;0;0;0;1;0;Cheque electronico;5565;242175;0
0439-IFYUN;Mujer;1;0;0;18;1;0;1;2;0;1;0;0;0;0;1;1;Cheque electronico;747;12946;0
5716-LIBJC;Mujer;0;0;1;13;1;1;1;2;0;1;1;0;1;1;2;1;Debito automatico;10415;12991;0
2868-LLSKM;Mujer;0;1;1;68;1;1;1;2;0;1;0;1;0;0;2;1;Transferencia bancaria automatica;8365;57334;0
8111-RKSPX;Hombre;0;0;0;4;1;1;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;722;30555;1
2988-QRAJY;Hombre;0;0;0;69;1;1;1;2;1;1;1;0;1;1;3;1;Debito automatico;11005;743075;0
1585-MQSSU;Hombre;0;0;0;17;1;0;1;1;0;0;0;1;0;0;1;0;Cheque papel;515;9005;1
0071-NDAFP;Hombre;0;1;1;25;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;255;6306;0
2856-NNASM;Hombre;1;0;0;43;1;0;1;2;0;0;0;0;1;1;1;1;Cheque papel;8955;385675;1
7328-ZJAJO;Mujer;0;1;1;59;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;195;122265;0
6458-CYIDZ;Mujer;1;0;0;5;1;0;1;2;1;1;0;0;0;0;1;0;Cheque electronico;807;3748;0
8559-CIZFV;Hombre;0;1;1;21;1;1;1;1;1;1;0;1;1;0;2;0;Cheque papel;775;1625;1
1090-PYKCI;Mujer;0;1;1;69;1;1;1;2;1;1;1;1;1;0;2;1;Debito automatico;1051;72348;0
3058-WQDRE;Hombre;0;0;0;13;0;2;1;1;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;2515;33185;0
7547-EKNFS;Hombre;0;1;0;42;1;1;1;2;0;1;1;0;1;0;1;1;Transferencia bancaria automatica;9525;395935;1
2279-AXJJK;Hombre;0;1;0;52;1;1;1;2;0;1;0;1;0;1;1;1;Debito automatico;9565;50884;0
6769-DYBQN;Hombre;1;0;0;46;1;0;1;2;1;0;0;0;0;1;1;0;Cheque electronico;85;39694;1
0909-SELIE;Hombre;0;1;0;61;1;1;1;1;1;1;1;1;0;1;3;1;Transferencia bancaria automatica;808;486085;0
3417-TSCIC;Hombre;0;0;0;29;0;2;1;1;0;0;0;0;0;0;2;1;Cheque papel;2485;78805;0
1042-HFUCW;Mujer;0;0;1;25;1;0;1;1;0;1;0;1;0;0;2;1;Debito automatico;5475;126635;0
4439-JMPMT;Mujer;0;1;1;5;1;0;1;2;0;0;0;1;1;0;1;1;Cheque electronico;8575;47095;1
6537-OTKMY;Hombre;0;0;0;15;0;2;1;1;0;0;1;0;1;1;2;0;Cheque electronico;5075;6882;0
8999-EXMNO;Mujer;0;1;1;19;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;2015;3877;0
6725-TPKJO;Hombre;0;0;0;44;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;2005;84525;0
2446-BEGGB;Mujer;1;0;0;6;1;1;1;2;0;1;0;0;1;1;1;1;Cheque electronico;9825;5606;1
7162-WPHPM;Hombre;0;1;1;58;1;1;1;1;1;1;1;1;0;0;3;0;Debito automatico;716;423025;0
1599-MMYRQ;Hombre;0;1;1;62;1;0;1;2;1;1;0;0;0;0;2;1;Debito automatico;8145;498305;0
8821-KVZKQ;Mujer;0;1;1;70;0;2;1;1;0;1;1;1;1;1;2;1;Transferencia bancaria automatica;584;411315;0
1496-GGSUK;Mujer;1;0;0;1;0;2;1;1;0;0;0;0;0;0;1;1;Cheque papel;257;257;1
6434-TTGJP;Hombre;0;1;1;10;0;2;1;1;1;1;1;1;0;1;3;0;Debito automatico;537;521;0
0042-JVWOJ;Hombre;0;0;0;26;1;0;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;196;47185;0
0130-SXOUN;Hombre;0;0;0;66;1;1;1;2;0;1;0;0;0;1;1;0;Debito automatico;894;59769;0
2575-GFSOE;Mujer;0;1;1;7;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;69;5069;1
2330-PQGDQ;Hombre;0;1;1;51;1;1;1;2;0;1;0;1;0;0;2;0;Transferencia bancaria automatica;842;429975;0
1452-UZOSF;Hombre;0;1;1;72;1;1;1;2;1;1;1;1;1;0;3;1;Debito automatico;1061;75486;0
2097-YVPKN;Hombre;0;0;0;65;1;1;0;0;2;2;2;2;2;2;3;0;Cheque papel;2575;165475;0
2842-JTCCU;Hombre;0;0;0;2;1;0;1;1;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;4605;8035;1
8597-CTXVJ;Hombre;0;0;1;70;1;1;1;1;1;1;0;1;0;0;2;0;Transferencia bancaria automatica;6495;45515;0
6631-HMANX;Hombre;0;1;0;72;1;1;1;1;0;1;1;1;1;1;3;1;Debito automatico;8545;62275;0
9962-BFPDU;Mujer;0;1;1;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2005;2005;0
3296-SILRA;Mujer;1;1;0;1;1;0;1;2;0;1;0;0;0;0;1;1;Cheque papel;764;764;1
9681-OXGVC;Mujer;0;0;0;5;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;1005;514;1
6394-HHHZM;Hombre;0;0;0;3;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;207;575;0
5995-LFTLE;Hombre;0;0;0;58;1;1;0;0;2;2;2;2;2;2;3;1;Debito automatico;253;147435;0
5180-UCIIQ;Hombre;1;1;1;22;0;2;1;1;1;0;0;0;0;1;1;0;Cheque papel;4005;8802;1
1932-UEDCX;Hombre;1;1;0;33;1;1;1;2;0;1;0;0;1;1;1;1;Transferencia bancaria automatica;1006;327025;0
7153-OANIO;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;0;0;1;0;Cheque electronico;6995;6995;1
5188-HGMLP;Hombre;1;1;0;54;1;1;1;2;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;74;391915;0
0665-XHDJU;Hombre;0;1;0;72;1;1;1;2;0;1;0;0;1;1;3;1;Cheque electronico;994;72857;0
6521-YYTYI;Hombre;0;0;1;1;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;933;933;1
8878-HMWBV;Hombre;0;0;0;3;1;0;1;1;0;0;1;0;0;0;1;1;Cheque electronico;4915;16905;1
8265-HKSOW;Mujer;0;1;1;72;1;1;1;2;1;1;1;1;0;1;3;0;Debito automatico;10745;76583;0
3544-FBCAS;Mujer;0;1;1;72;1;1;1;1;1;1;1;0;1;1;3;1;Debito automatico;836;59593;0
5331-RGMTT;Hombre;1;1;0;54;1;1;1;2;0;0;1;0;1;1;1;1;Debito automatico;9905;52957;0
4759-PXTAN;Mujer;0;1;0;59;1;1;1;1;0;1;0;1;1;1;2;1;Cheque electronico;801;46932;0
7054-DMVAS;Hombre;0;0;0;54;1;0;1;1;1;1;0;0;1;0;3;1;Transferencia bancaria automatica;653;35129;0
3428-MMGUB;Hombre;0;0;0;60;1;1;1;2;0;0;1;0;1;0;3;1;Cheque electronico;8955;52312;0
6549-BTYPG;Mujer;0;1;0;60;0;2;1;1;0;1;1;1;1;1;3;0;Debito automatico;608;360345;0
7823-JSOAG;Hombre;0;0;0;3;1;1;1;2;0;0;0;0;0;0;1;0;Cheque electronico;745;21745;0
3705-RHRFR;Mujer;0;1;0;69;1;1;1;2;1;0;0;0;1;1;3;0;Transferencia bancaria automatica;9915;687535;0
9374-YOLBJ;Mujer;0;1;1;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque electronico;1925;1925;0
9074-KGVOX;Hombre;0;1;1;50;0;2;1;1;1;0;0;0;1;0;1;1;Debito automatico;3945;202135;0
6128-DAFVY;Mujer;0;0;0;56;0;2;1;1;0;0;0;0;1;1;1;1;Debito automatico;4485;256495;0
9933-QRGTX;Mujer;0;1;0;60;1;0;1;2;1;0;0;1;1;1;3;1;Cheque electronico;972;561175;0
4476-OSWTN;Hombre;1;1;0;69;1;1;1;2;1;0;1;1;1;1;2;1;Cheque papel;11055;76101;0
3751-KTZEL;Mujer;0;0;0;1;0;2;1;1;0;0;0;0;0;1;1;0;Cheque papel;3505;3505;1
1977-STDKI;Mujer;1;0;0;1;1;0;1;2;0;1;0;0;0;0;1;1;Cheque electronico;73;73;1
5066-GFJMM;Mujer;0;1;0;3;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;199;4575;0
2661-GKBTK;Hombre;0;1;1;60;1;0;1;1;0;1;0;1;1;1;3;0;Transferencia bancaria automatica;7695;454395;0
0458-HEUZG;Mujer;0;0;0;13;0;2;1;1;0;0;1;1;0;0;3;0;Cheque papel;354;4504;0
7268-WNTCP;Hombre;0;1;1;62;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;2045;129735;0
0824-VWDPO;Mujer;0;0;0;45;1;1;1;2;1;1;0;0;0;1;2;0;Transferencia bancaria automatica;9675;444275;0
8409-WQJUX;Mujer;0;0;0;25;0;2;1;1;0;0;1;1;1;1;2;0;Cheque electronico;542;142315;0
2578-JQPHZ;Hombre;0;0;0;44;1;0;1;2;0;0;1;1;1;1;3;0;Transferencia bancaria automatica;1001;437835;0
3278-FSIXX;Mujer;0;0;0;2;1;0;1;1;0;0;0;0;0;0;1;1;Cheque papel;4525;742;0
5813-UECBU;Hombre;1;0;0;33;1;1;1;2;0;1;1;0;0;0;1;1;Debito automatico;8385;27163;1
0328-GRPMV;Mujer;0;0;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;701;701;1
9746-UGFAC;Mujer;0;0;0;22;1;0;0;0;2;2;2;2;2;2;2;0;Transferencia bancaria automatica;2085;45065;0
2946-KIQSP;Mujer;0;0;0;35;0;2;1;1;0;0;1;1;0;0;1;1;Cheque papel;3345;117585;0
0625-AFOHS;Mujer;0;1;1;29;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;202;5588;0
6726-WEXXK;Hombre;1;1;0;27;1;1;1;2;1;0;1;0;0;0;2;1;Cheque electronico;859;22201;0
4636-OLWOE;Hombre;0;0;1;54;1;0;1;1;0;1;1;1;0;0;2;1;Cheque electronico;61;328305;0
4342-HENTK;Mujer;1;0;0;2;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7065;14235;1
4685-ERGHK;Hombre;0;0;0;57;1;1;1;2;0;0;0;0;1;0;2;1;Cheque electronico;869;493925;0
0885-HMGPY;Hombre;0;0;0;62;1;1;1;1;1;1;1;1;0;0;3;0;Transferencia bancaria automatica;694;42375;0
5003-OKNNK;Mujer;0;1;1;15;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;2035;33595;0
4195-SMMNX;Hombre;0;0;0;2;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2035;332;1
7208-PSIHR;Mujer;0;1;0;70;1;1;1;2;0;0;1;1;1;1;3;1;Transferencia bancaria automatica;1043;71885;0
4012-ZTHBR;Mujer;0;1;1;21;1;0;1;1;0;0;0;0;0;0;1;1;Cheque electronico;4495;92625;0
0489-WMEMG;Mujer;0;0;1;23;1;0;1;1;0;0;0;1;0;0;2;1;Cheque electronico;4945;111935;0
7435-ZNUYY;Hombre;0;0;0;6;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;206;1166;0
1354-YZFNB;Hombre;0;1;1;4;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;1955;688;0
6956-SMUCM;Mujer;0;0;0;3;1;0;1;2;1;0;1;0;1;1;1;1;Debito automatico;99;2874;1
2985-FMWYF;Mujer;0;0;0;23;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;935;234155;0
2812-ENYMO;Hombre;0;0;0;26;0;2;1;1;1;0;0;1;1;1;2;0;Debito automatico;5455;136285;0
2717-HVIZY;Mujer;0;0;1;8;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2005;1636;0
3223-WZWJM;Hombre;0;0;0;26;1;1;1;2;0;0;0;0;0;1;1;1;Cheque electronico;8395;22542;1
3422-GALYP;Hombre;0;0;0;2;1;1;1;2;0;1;0;0;0;0;1;1;Cheque electronico;7945;14515;0
9053-JZFKV;Hombre;0;0;0;67;1;1;1;2;1;1;1;1;1;1;3;0;Debito automatico;1162;77523;1
2530-ENDWQ;Mujer;0;1;0;71;1;1;1;2;0;0;0;0;1;1;3;1;Transferencia bancaria automatica;937;658535;1
2890-WFBHU;Mujer;0;0;0;59;1;1;1;1;1;1;1;1;0;1;2;0;Debito automatico;7985;47861;0
0327-WFZSY;Hombre;0;1;1;39;1;1;1;2;0;0;1;0;1;1;2;0;Cheque electronico;100;383555;0
7977-HXJKU;Hombre;0;0;1;21;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;196;397;0
6615-ZGEDR;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;197;197;1
7033-CLAMM;Mujer;0;1;1;48;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;202;102725;0
4023-RTIQM;Mujer;1;1;0;31;0;2;1;1;1;1;1;0;0;1;2;1;Debito automatico;504;15801;0
0864-FVJNJ;Mujer;0;1;1;64;1;1;1;2;1;1;1;1;1;1;2;0;Cheque electronico;11335;722275;0
7356-IWLFW;Hombre;0;1;1;46;1;1;1;2;0;1;0;0;0;0;1;1;Transferencia bancaria automatica;80;37697;0
9541-PWTWO;Mujer;0;0;0;52;1;1;1;1;0;0;1;1;1;1;3;1;Transferencia bancaria automatica;8095;423395;0
3967-VQOGC;Mujer;0;1;1;67;1;1;0;0;2;2;2;2;2;2;3;1;Cheque papel;249;168025;0
7872-RDDLZ;Mujer;1;0;0;67;1;1;1;1;0;1;0;0;0;0;1;0;Cheque electronico;549;37255;0
9250-WYPLL;Mujer;0;0;0;5;1;1;1;2;0;0;0;0;0;0;1;0;Cheque electronico;7555;41365;1
6308-CQRBU;Mujer;0;1;0;71;1;1;1;2;0;1;1;1;1;1;3;0;Cheque electronico;10925;77077;0
2754-XBHTB;Mujer;0;0;0;9;1;0;1;2;0;0;0;0;1;0;1;1;Transferencia bancaria automatica;7765;71415;1
1597-LHYNC;Mujer;1;0;0;26;1;1;1;2;1;1;0;0;0;1;1;1;Cheque electronico;95;24972;1
0186-CAERR;Hombre;0;0;0;71;1;1;1;2;1;1;1;1;1;1;2;1;Transferencia bancaria automatica;1163;830955;0
3043-SUDUA;Mujer;0;0;0;32;1;0;0;0;2;2;2;2;2;2;1;0;Transferencia bancaria automatica;199;60155;0
5442-BHQNG;Mujer;0;0;0;2;1;0;1;2;0;0;0;0;0;0;1;0;Cheque electronico;7035;13925;0
2169-RRLFW;Mujer;0;1;0;71;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;256;188825;0
5872-OEQNH;Mujer;0;0;0;60;0;2;1;1;1;0;1;0;0;1;2;1;Cheque electronico;4445;27739;0
3162-KKZXO;Mujer;1;0;0;55;1;1;1;2;0;0;1;0;1;1;2;1;Cheque electronico;10015;540975;0
7055-VKGDA;Hombre;0;0;0;54;1;0;1;2;1;1;0;1;1;1;2;1;Debito automatico;1054;56434;1
0754-UKWQP;Hombre;0;0;0;2;1;0;1;2;0;0;1;0;1;1;1;1;Cheque electronico;9585;1977;1
8873-GLDMH;Mujer;0;0;0;6;1;1;1;2;0;0;0;0;0;0;1;1;Cheque papel;7385;4013;0
5696-JVVQY;Mujer;0;1;1;48;1;0;1;1;1;1;1;0;0;1;3;1;Debito automatico;701;32384;0
8946-BFWSG;Hombre;0;1;1;63;1;1;0;0;2;2;2;2;2;2;3;0;Cheque papel;2525;157305;0
7493-TPUWZ;Hombre;0;0;0;1;1;1;1;2;0;1;0;0;0;0;1;1;Cheque electronico;7915;7915;1
0547-HURJB;Hombre;0;0;1;12;1;0;0;0;2;2;2;2;2;2;1;0;Debito automatico;2105;2358;0
8904-OPDCK;Hombre;1;1;0;54;0;2;1;1;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;2495;136475;0
8845-LWKGE;Mujer;0;1;1;30;1;0;1;1;0;0;1;1;1;0;2;1;Cheque electronico;645;198515;0
1577-HKTFG;Mujer;0;1;0;30;1;0;0;0;2;2;2;2;2;2;1;0;Transferencia bancaria automatica;1965;65585;1
8752-STIVR;Mujer;0;0;0;4;1;0;1;2;0;0;0;0;1;0;1;1;Cheque electronico;79;30315;1
0691-NIKRI;Mujer;0;0;0;40;1;1;1;2;0;0;1;1;1;1;2;1;Debito automatico;10595;43352;0
5022-JNQEQ;Mujer;0;1;1;9;1;0;1;2;0;0;0;1;0;0;1;1;Cheque electronico;7585;6475;0
4558-FANTW;Mujer;0;1;1;17;1;0;1;2;1;0;0;1;1;0;1;0;Cheque electronico;9185;157445;1
3249-VHRIP;Mujer;0;0;0;62;0;2;1;1;0;1;1;0;0;1;3;1;Debito automatico;436;27487;0
3736-BLEPA;Hombre;0;0;0;28;1;0;1;2;0;1;0;1;1;0;2;1;Transferencia bancaria automatica;9125;248365;0
4701-LKOZD;Mujer;0;0;0;70;1;1;1;1;1;1;1;1;1;1;3;0;Debito automatico;8975;63672;0
6603-QWSPR;Mujer;0;0;0;46;1;0;1;2;0;1;1;1;1;1;3;1;Transferencia bancaria automatica;1044;49042;0
9921-QFQUL;Mujer;0;1;0;23;1;1;1;2;0;0;1;0;0;1;1;0;Cheque papel;9015;204495;0
1929-ZCBHE;Hombre;0;1;1;47;0;2;1;1;1;0;1;1;0;0;2;0;Cheque electronico;403;17948;0
4378-MYPGO;Hombre;0;1;1;68;1;0;1;2;1;1;1;0;1;1;3;1;Transferencia bancaria automatica;10525;717315;0
8651-ENBZX;Mujer;1;0;0;60;1;1;1;2;0;0;1;1;1;1;2;1;Cheque electronico;106;64414;1
4129-LYCOI;Mujer;0;0;1;67;1;1;1;2;0;1;0;1;1;1;3;1;Cheque electronico;104;703905;0
7798-JVXYM;Mujer;0;0;0;14;1;0;1;1;0;0;0;1;1;1;1;1;Cheque electronico;6965;9214;0
8647-SDTWQ;Hombre;0;1;1;57;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;743;401835;0
2696-ECXKC;Mujer;0;1;1;55;1;1;1;2;1;0;0;0;1;1;2;0;Cheque papel;1009;54486;0
2081-KJSQF;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;2025;2025;0
7623-TRNQN;Hombre;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;Cheque papel;499;499;1
3323-CPBWR;Hombre;0;0;0;23;1;1;1;2;0;0;1;1;1;0;1;1;Debito automatico;969;208545;0
9330-IJWIO;Mujer;0;0;0;13;1;1;1;2;1;0;0;0;1;1;1;1;Cheque electronico;10035;135885;1
3384-CTMSF;Hombre;0;1;0;47;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;1041;513515;0
0902-RFHOF;Hombre;0;0;0;38;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;201;7301;0
9286-DOJGF;Mujer;1;1;0;38;1;1;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;7495;286985;1
6048-QBXKL;Mujer;1;0;0;2;1;1;1;1;0;1;0;0;0;0;1;1;Debito automatico;5655;11825;0
9661-MHUMO;Hombre;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;Debito automatico;4925;4925;1
7718-RXDGG;Hombre;0;1;0;15;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;686;11086;0
1025-FALIX;Mujer;0;0;0;26;1;0;1;2;0;0;0;0;0;0;1;1;Debito automatico;6905;181565;0
3451-VAWLI;Mujer;0;1;1;35;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;197;7304;0
3407-QGWLG;Hombre;0;0;1;3;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;2005;7545;0
1842-EZJMK;Hombre;0;1;1;50;1;1;1;2;0;1;0;1;1;1;1;0;Cheque electronico;1037;507105;1
2347-WKKAE;Hombre;0;1;0;42;1;1;1;2;1;0;1;0;0;1;1;1;Cheque electronico;944;40146;0
8735-DCXNF;Hombre;0;1;0;10;1;0;1;1;1;0;0;1;0;0;1;1;Debito automatico;5495;56885;0
3214-IYUUQ;Mujer;0;1;0;61;1;0;1;2;1;1;0;1;0;1;2;0;Transferencia bancaria automatica;937;58607;0
1936-UAFEH;Mujer;0;0;0;68;1;1;1;2;1;1;0;1;1;1;3;0;Debito automatico;11025;727935;0
3587-PMCOY;Hombre;0;0;0;10;1;0;1;2;1;0;1;0;1;1;2;1;Cheque electronico;989;106495;0
8079-XRJRS;Hombre;0;1;0;65;1;1;1;2;1;1;1;0;0;0;2;0;Cheque electronico;8975;57696;1
1027-LKKQQ;Mujer;0;1;1;72;1;0;1;1;1;0;1;1;1;1;3;1;Transferencia bancaria automatica;8045;588685;0
7148-XZPHA;Hombre;0;1;1;55;1;0;1;2;0;1;0;1;0;0;1;0;Cheque electronico;794;423845;0
8073-IJDCM;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;203;203;1
5309-TAIKL;Mujer;0;0;0;7;1;0;1;1;0;0;1;1;0;1;1;0;Transferencia bancaria automatica;628;4183;0
6856-RAURS;Mujer;0;0;0;2;1;1;1;2;0;0;0;0;0;0;1;1;Cheque papel;749;13605;0
8778-LMWTJ;Mujer;0;0;0;9;1;0;1;2;1;0;0;0;0;0;1;1;Cheque electronico;7485;7082;0
9717-IOAAF;Hombre;0;0;1;27;1;1;0;0;2;2;2;2;2;2;3;1;Debito automatico;2585;78855;0
8884-ADFVN;Hombre;1;1;0;7;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;10195;70085;1
2845-KDHVX;Mujer;0;1;0;64;1;0;1;1;0;1;1;1;0;1;3;1;Cheque papel;683;43788;0
0848-SOMKO;Hombre;0;0;0;70;0;2;1;1;1;0;1;1;0;1;3;0;Transferencia bancaria automatica;484;34428;0
2720-WGKHP;Hombre;1;0;0;2;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;94;1817;1
6734-FQAJX;Hombre;1;0;0;67;1;0;1;2;1;1;0;1;1;1;3;1;Cheque electronico;10505;71717;0
2869-ADAWR;Mujer;0;0;0;45;1;1;1;2;0;1;0;0;1;0;1;1;Debito automatico;893;401685;1
1535-VTJOQ;Mujer;0;0;0;24;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;2515;553;0
6368-TZZDT;Hombre;0;1;1;4;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;195;9685;0
0943-ZQPXH;Hombre;0;1;1;44;1;0;1;2;0;0;1;0;1;1;1;1;Transferencia bancaria automatica;9295;41229;0
1293-BSEUN;Mujer;0;1;1;72;1;0;0;0;2;2;2;2;2;2;3;1;Cheque papel;207;14823;0
9894-EZEWG;Mujer;0;0;0;1;1;0;1;2;0;1;0;0;0;0;1;1;Debito automatico;743;743;1
1302-TPUBN;Hombre;0;0;0;66;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;1935;12408;0
7851-FLGGQ;Hombre;0;0;0;1;0;2;1;1;0;1;0;1;0;1;1;1;Cheque papel;4465;4465;1
0637-UBJRP;Hombre;0;1;1;13;1;0;1;2;1;0;0;0;0;1;1;0;Cheque electronico;8405;10953;1
0940-OUQEC;Hombre;0;0;0;10;1;1;1;2;0;1;0;0;0;0;1;1;Transferencia bancaria automatica;807;7888;1
2378-VTKDH;Hombre;1;1;0;65;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;10435;657855;0
0927-CNGRH;Hombre;0;0;1;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1955;1955;0
8608-OZTLB;Hombre;0;1;1;38;1;0;1;1;1;1;1;1;1;0;2;0;Cheque electronico;7405;28023;0
2335-GSODA;Hombre;0;0;1;23;0;2;1;1;1;0;1;1;0;0;3;0;Cheque papel;401;85775;0
1952-DVVSW;Mujer;0;1;0;10;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;201;1844;0
0702-PGIBZ;Hombre;0;0;1;4;1;1;1;2;0;1;0;0;1;1;1;1;Cheque electronico;1017;36455;1
6656-GULJQ;Hombre;0;1;1;72;1;1;1;1;1;0;1;1;1;1;3;1;Debito automatico;8355;60933;0
9853-JFZDU;Mujer;0;1;0;35;1;0;1;1;0;1;0;1;0;0;1;0;Cheque electronico;5685;18611;0
1963-VAUKV;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;204;204;1
3777-XROBG;Mujer;0;1;1;58;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;1955;107965;0
6994-FGRHH;Hombre;0;1;1;70;1;0;1;2;0;1;1;1;1;1;2;1;Cheque electronico;10615;74751;0
4000-VGMQP;Hombre;0;1;1;38;1;1;1;1;0;1;1;0;1;1;2;0;Debito automatico;7895;286255;0
3999-WRNGR;Mujer;0;1;1;60;0;2;1;1;0;1;0;0;1;1;1;1;Cheque electronico;4975;306945;0
3466-RITXD;Hombre;0;0;0;26;1;1;1;2;1;1;0;0;1;0;1;1;Debito automatico;924;23498;0
2680-XKKNJ;Mujer;0;0;0;8;1;0;1;1;1;1;0;1;0;0;2;0;Transferencia bancaria automatica;582;46925;0
3058-HJCUY;Hombre;0;1;1;41;1;1;1;2;0;0;1;1;1;1;2;1;Cheque electronico;1026;421335;1
2974-GGUXS;Mujer;1;1;0;36;1;1;1;2;0;1;0;0;1;0;1;1;Debito automatico;9195;330105;0
7994-XIRTR;Hombre;1;0;0;54;1;0;1;1;0;0;1;1;0;1;2;0;Transferencia bancaria automatica;6525;352995;0
