customerID;gender;SeniorCitizen;Partner;Dependents;Months with the company;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
2621-UDNLU;Female;0;Yes;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2085;72;No
7526-IVLYU;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1965;6835;No
2428-HYUNX;Male;1;Yes;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);1935;84725;No
9214-EKVXR;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44;44;No
3410-MHHUM;Female;0;Yes;Yes;44;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;No;Electronic check;944;429535;No
0568-ONFPC;Male;0;Yes;Yes;5;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);259;135;Yes
0733-VUNUW;Male;0;No;No;24;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);5565;140055;Yes
4550-EVXNY;Female;0;No;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6965;6965;Yes
2122-YWVYA;Female;0;No;No;18;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;754;13804;No
2968-SSGAA;Female;0;No;No;10;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1006;10602;Yes
2296-DKZFP;Female;0;Yes;No;65;Yes;No;DSL;Yes;Yes;Yes;No;No;Yes;Two year;No;Bank transfer (automatic);71;43862;No
4844-JJWUY;Female;1;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;86;86;Yes
6777-TGHTM;Female;0;No;No;53;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);10695;57855;Yes
8909-BOLNL;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;212;5205;No
6603-YRDCJ;Male;0;Yes;No;33;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Mailed check;6105;20184;No
3538-WZPHD;Male;0;No;No;3;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;296;7945;Yes
3229-USWAR;Female;0;No;No;34;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);7995;27273;No
2138-VFAPZ;Female;0;Yes;Yes;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;197;26365;No
6131-JLWZM;Female;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;203;2754;No
4785-QRJHC;Male;1;Yes;No;46;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);599;281665;Yes
0269-XFESX;Male;0;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2435;5385;No
1709-EJDOX;Female;0;Yes;Yes;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;9489;No
4316-XCSLJ;Male;0;No;Yes;17;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;503;8468;No
8610-WFCJF;Female;0;Yes;Yes;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;956;47835;Yes
9693-XMUOB;Male;1;Yes;No;59;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;5025;299745;No
0383-CLDDA;Female;0;No;No;69;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);8535;58974;No
4905-JEFDW;Male;0;No;No;11;No;No phone service;DSL;No;No;Yes;No;Yes;No;One year;Yes;Electronic check;416;4706;Yes
2709-UQGNP;Male;0;No;No;10;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;5165;5245;No
3549-ZTMNH;Male;0;Yes;Yes;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);24;26965;No
7881-INRLC;Male;0;No;No;45;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10085;4740;Yes
8033-ATFAS;Female;0;Yes;Yes;39;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;5985;23415;No
1635-NZATJ;Male;1;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2545;178965;No
0562-HKHML;Male;0;Yes;Yes;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);239;16264;No
8277-RVRSV;Female;0;Yes;Yes;33;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);2415;8003;No
9943-VSZUV;Male;1;No;No;67;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;757;506085;No
0117-LFRMW;Male;0;Yes;Yes;37;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);402;14488;Yes
6172-FECYY;Male;0;Yes;Yes;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;845;425485;Yes
7054-ENNGU;Female;0;Yes;No;9;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;5085;4666;No
1455-HFBXA;Male;0;Yes;No;52;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);916;46278;No
9402-CXWPL;Female;0;No;No;70;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Electronic check;989;68386;No
1628-BIZYP;Male;0;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;85;85;No
1965-AKTSX;Female;1;No;No;14;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7895;110185;Yes
0082-LDZUE;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;443;443;No
4786-UKSNZ;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;202;202;Yes
5343-SGUBI;Female;0;No;No;52;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;One year;Yes;Mailed check;802;42976;No
0856-NAOES;Male;0;No;No;6;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;609;4141;No
1976-AZZPJ;Male;0;Yes;No;7;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;342;2566;No
7248-VZQLC;Female;1;No;No;47;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);852;396935;Yes
6156-UZDLF;Female;0;No;No;26;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);8715;22741;No
3099-OONVS;Male;0;Yes;Yes;25;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Electronic check;543;12968;No
9500-WBGRP;Male;0;No;No;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;191;126885;No
5183-KLYEM;Female;0;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);11275;81926;No
5144-PQCDZ;Male;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1995;5925;No
8514-VZHEB;Male;0;Yes;Yes;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;195;114785;No
6625-IUTTT;Male;0;No;No;67;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Two year;No;Bank transfer (automatic);6555;436155;No
9355-NPPFS;Female;1;No;No;26;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;788;20061;No
0068-FIGTF;Female;0;No;No;27;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Mailed check;782;207895;No
5965-GGPRW;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);10525;760975;No
8035-PWSEV;Female;0;No;No;6;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;8925;48705;No
2236-HILPA;Male;0;Yes;Yes;62;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2065;121845;No
1840-BIUOG;Male;0;No;No;20;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;687;14162;No
1356-MKYSK;Male;0;No;No;6;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Credit card (automatic);7865;4833;No
6080-LNESI;Male;0;No;No;51;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2475;12346;No
1830-IPXVJ;Female;0;Yes;Yes;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1975;13116;No
5828-DWPIL;Male;1;Yes;No;62;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;891;56183;No
8398-TBIYD;Female;0;No;No;72;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Two year;Yes;Bank transfer (automatic);847;618515;No
0011-IGKFF;Male;1;Yes;No;13;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;98;123785;Yes
4192-GORJT;Male;0;Yes;No;5;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9445;4981;Yes
6496-SLWHQ;Male;1;No;No;3;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105;29445;Yes
9912-GVSEQ;Female;1;Yes;No;26;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;9385;238155;Yes
2931-FSOHN;Male;1;No;No;13;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;599;78835;No
9418-RUKPH;Female;0;Yes;Yes;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1995;7564;No
5383-MMTWC;Female;1;Yes;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;84;6134;Yes
9971-ZWPBF;Male;1;Yes;Yes;34;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1089;36252;No
4712-AUQZO;Male;0;No;No;18;No;No phone service;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;336;55035;No
9711-FJTBX;Male;0;Yes;Yes;56;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;One year;Yes;Mailed check;8585;47938;No
2908-ZTPNF;Female;0;No;No;36;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);3485;12672;No
7240-ETPTR;Female;0;Yes;No;9;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;4875;4422;Yes
2202-CUYXZ;Male;0;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;8485;8485;Yes
5995-OIGLP;Male;0;No;No;12;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Mailed check;5665;65485;Yes
8421-WZOOW;Female;1;Yes;Yes;57;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);953;556745;No
6261-RCVNS;Female;0;No;No;42;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;No;Credit card (automatic);739;316055;Yes
7951-QKZPL;Female;0;Yes;Yes;33;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;245;7403;Yes
1414-YADCW;Male;0;Yes;No;70;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic);846;57062;No
8756-RDDLT;Female;0;No;No;68;No;No phone service;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;No;Electronic check;4495;308535;No
2862-PFNIK;Male;0;No;Yes;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;247;247;No
5816-QVHRX;Female;0;No;No;37;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;No;Credit card (automatic);1003;35414;No
4430-YHXGG;Female;0;No;Yes;4;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2545;842;No
6888-SBYAI;Male;0;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;507;507;No
7395-XWZOY;Male;0;No;No;20;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);55;116555;No
7169-YWAMK;Male;0;Yes;Yes;72;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Bank transfer (automatic);684;485535;No
3640-PHQXK;Female;0;No;No;31;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;899;28069;Yes
6877-LGWXO;Male;1;Yes;No;18;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;7855;142265;Yes
6859-RKMZJ;Male;0;Yes;No;11;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);5505;60815;No
2729-VNVAP;Female;0;Yes;Yes;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);198;64135;No
2957-JIRMN;Female;1;No;No;62;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;One year;No;Electronic check;8445;495915;No
2049-BAFNW;Female;0;No;No;1;No;No phone service;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Mailed check;359;359;No
3842-QTGDL;Male;0;Yes;No;16;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);8075;13213;No
7163-OCEQI;Male;0;Yes;Yes;22;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;7865;166375;No
9782-LGXMC;Female;0;Yes;Yes;49;Yes;No;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic);6175;302415;No
5975-BAICR;Male;0;Yes;Yes;36;Yes;No;DSL;Yes;No;Yes;No;No;Yes;One year;Yes;Credit card (automatic);637;21885;No
8019-ENHXU;Male;0;Yes;No;42;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;9945;413805;Yes
5167-GBFRE;Male;1;No;No;4;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);252;1025;Yes
9033-EOXWV;Female;0;No;No;12;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;One year;No;Mailed check;7405;87265;Yes
4673-KKSLS;Female;0;No;No;31;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;876;272425;No
4853-OITSN;Male;0;Yes;No;5;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8915;41325;No
9800-OUIGR;Male;0;Yes;Yes;66;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20;13742;No
1324-NLTJE;Female;1;No;No;15;Yes;Yes;DSL;No;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);55;7571;Yes
2324-EFHVG;Male;0;No;No;64;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);1044;669265;No
7094-MSZAO;Male;0;Yes;Yes;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);2005;2185;No
1522-VVDMG;Male;0;Yes;Yes;7;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;8975;6088;Yes
6907-CQGPN;Male;0;No;No;29;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;343;100475;No
0780-XNZFN;Male;0;No;No;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2065;11256;No
0239-OXEXL;Female;0;No;No;46;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;8425;38476;No
2675-IJRGJ;Male;0;No;No;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1965;978;No
7049-GKVZY;Female;0;No;No;17;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;One year;No;Credit card (automatic);7985;138735;No
8577-QSOCG;Female;0;Yes;Yes;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;202;74605;No
3721-CNZHX;Male;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;198;3046;No
0212-ISBBF;Female;0;No;No;22;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;5035;109885;No
9185-TQCVP;Male;0;Yes;No;14;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8515;11392;Yes
3585-YNADK;Female;0;Yes;No;57;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);746;436895;No
5271-DBYSJ;Male;1;No;No;11;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);7915;8277;No
1099-GODLO;Female;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2035;2035;No
6828-HMKWP;Male;0;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2105;26205;No
5567-WSELE;Male;1;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;946;27955;Yes
1472-TNCWL;Male;0;No;Yes;36;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;947;35125;No
8063-RJYNF;Male;0;No;No;16;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9425;148325;Yes
0687-ZVTHB;Male;0;Yes;Yes;65;Yes;Yes;DSL;Yes;Yes;Yes;No;No;Yes;One year;No;Credit card (automatic);7245;465385;Yes
2080-GKCWQ;Male;0;No;No;2;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;7495;15175;No
9661-ACXBS;Female;0;No;No;42;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1052;440075;Yes
2193-SFWQW;Male;0;Yes;Yes;72;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);11195;80331;No
5656-JAMLX;Male;0;No;No;62;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1985;125365;No
3462-BJQQA;Female;0;No;No;6;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;8975;55265;No
0442-TDYUO;Male;0;Yes;No;48;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;2005;1036;No
6733-LRIZX;Male;0;No;No;35;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;10895;40255;No
9503-XJUME;Male;0;No;Yes;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);1965;9284;No
4367-NHWMM;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;249;249;No
3727-RJMEO;Male;0;Yes;No;6;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8285;46025;Yes
3779-OSWCF;Female;0;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);932;650615;No
6736-DHUQI;Female;0;Yes;Yes;67;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Bank transfer (automatic);848;55983;No
3915-ODIYG;Male;1;No;No;60;Yes;Yes;DSL;Yes;Yes;No;No;No;Yes;One year;Yes;Electronic check;7175;437455;No
1360-RCYRT;Male;0;Yes;Yes;23;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);3035;67875;No
2724-FJDYW;Male;0;No;Yes;39;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);5485;21917;No
4451-RWASJ;Male;0;Yes;Yes;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;195;23975;No
6646-VRFOL;Male;1;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10385;54855;Yes
3460-TJBWI;Male;0;Yes;Yes;24;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;242;60905;No
